"Velocities","Coverage0","Coverage1","Coverage2","Coverage3","Coverage4","Coverage5","Coverage6","Coverage7","Coverage8","Coverage9","Coverage10","Coverage11","Points:0","Points:1","Points:2"
0.32419,0.0007487,2.1596e-05,0.0002541,0.98125,0.018498,0.7487,0.93296,0.982,0.982,0.0002325,0.017771,0,0.01,2.3973,216.81
0.31133,0.000719,2.0785e-05,0.00025413,0.98123,0.018517,0.719,0.93285,0.98195,0.98195,0.00023335,0.017819,0,0.01,2.3973,217
0.31159,0.0007196,2.0803e-05,0.00025419,0.98123,0.01852,0.7196,0.93286,0.98195,0.98195,0.00023338,0.017821,0,0.01,2.3973,217.01
0.31591,0.00072958,2.12e-05,0.00025633,0.98112,0.018628,0.72958,0.93324,0.98185,0.98185,0.00023513,0.017919,0,0.01,2.3972,217.2
0.31592,0.00072961,2.1203e-05,0.00025637,0.98111,0.01863,0.72961,0.93325,0.98184,0.98184,0.00023517,0.017922,0,0.01,2.3972,217.21
0.32041,0.00073999,2.1516e-05,0.00025684,0.98109,0.018649,0.73999,0.93299,0.98183,0.98183,0.00023532,0.01793,0,0.01,2.3973,217.4
0.32039,0.00073993,2.1515e-05,0.00025685,0.98109,0.018649,0.73993,0.93298,0.98183,0.98183,0.00023533,0.017931,0,0.01,2.3973,217.41
0.31824,0.00073496,2.1355e-05,0.00025645,0.98111,0.018631,0.73496,0.933,0.98185,0.98185,0.00023509,0.017917,0,0.01,2.3973,217.6
0.31814,0.00073473,2.1349e-05,0.00025643,0.98111,0.01863,0.73473,0.933,0.98185,0.98185,0.00023508,0.017917,0,0.01,2.3973,217.61
0.32012,0.00073931,2.1456e-05,0.00025611,0.98113,0.01861,0.73931,0.93301,0.98187,0.98187,0.00023465,0.017893,0,0.01,2.3973,217.8
0.31998,0.00073899,2.1451e-05,0.00025615,0.98113,0.018613,0.73899,0.933,0.98187,0.98187,0.0002347,0.017896,0,0.01,2.3973,217.81
0.32013,0.00073934,2.1524e-05,0.00025724,0.98107,0.018671,0.73934,0.93303,0.98181,0.98181,0.00023572,0.017953,0,0.01,2.3973,218
0.32041,0.00073999,2.1539e-05,0.00025722,0.98107,0.018669,0.73999,0.93303,0.98181,0.98181,0.00023569,0.017951,0,0.01,2.3973,218.01
0.32123,0.00074188,2.158e-05,0.00025704,0.98108,0.018659,0.74188,0.93294,0.98183,0.98183,0.00023546,0.017938,0,0.01,2.3973,218.2
0.32111,0.00074158,2.1574e-05,0.00025705,0.98108,0.018659,0.74158,0.93293,0.98182,0.98182,0.00023548,0.017939,0,0.01,2.3973,218.21
0.31832,0.00073515,2.1397e-05,0.00025706,0.98108,0.018663,0.73515,0.9326,0.98181,0.98181,0.00023566,0.01795,0,0.01,2.3973,218.4
0.31851,0.00073559,2.1411e-05,0.00025711,0.98108,0.018666,0.73559,0.9326,0.98181,0.98181,0.0002357,0.017952,0,0.01,2.3973,218.41
0.32275,0.00074538,2.1807e-05,0.00025927,0.98097,0.018775,0.74538,0.93283,0.98171,0.98171,0.00023746,0.018051,0,0.01,2.3973,218.6
0.3227,0.00074526,2.1802e-05,0.00025924,0.98097,0.018773,0.74526,0.93285,0.98171,0.98171,0.00023744,0.01805,0,0.01,2.3973,218.61
0.31392,0.00072499,2.1142e-05,0.00025753,0.98105,0.018694,0.72499,0.9329,0.98177,0.98177,0.00023639,0.017991,0,0.01,2.3973,218.8
0.31413,0.00072548,2.1156e-05,0.00025757,0.98105,0.018696,0.72548,0.93289,0.98177,0.98177,0.00023641,0.017992,0,0.01,2.3973,218.81
0.32269,0.00074525,2.1821e-05,0.0002596,0.98095,0.018792,0.74525,0.93301,0.98169,0.98169,0.00023777,0.018068,0,0.01,2.3972,219
0.32258,0.00074499,2.1815e-05,0.00025959,0.98095,0.018792,0.74499,0.93301,0.98169,0.98169,0.00023778,0.018069,0,0.01,2.3972,219.01
0.31787,0.0007341,2.1503e-05,0.00025943,0.98095,0.01879,0.7341,0.93263,0.98168,0.98168,0.00023793,0.018077,0,0.01,2.3973,219.2
0.31775,0.00073382,2.1499e-05,0.00025947,0.98095,0.018792,0.73382,0.93263,0.98168,0.98168,0.00023797,0.018079,0,0.01,2.3973,219.21
0.31605,0.00072992,2.1441e-05,0.00026035,0.9809,0.018841,0.72992,0.9324,0.98163,0.98163,0.00023891,0.018133,0,0.01,2.3973,219.4
0.31596,0.00072971,2.1436e-05,0.00026036,0.9809,0.018842,0.72971,0.93239,0.98163,0.98163,0.00023893,0.018133,0,0.01,2.3973,219.41
0.31943,0.00073771,2.1739e-05,0.00026175,0.98083,0.01891,0.73771,0.93255,0.98157,0.98157,0.00024001,0.018194,0,0.01,2.3973,219.6
0.31927,0.00073735,2.1733e-05,0.00026178,0.98083,0.018912,0.73735,0.93255,0.98156,0.98156,0.00024005,0.018196,0,0.01,2.3973,219.61
0.31331,0.00072358,2.1299e-05,0.00026094,0.98086,0.018876,0.72358,0.93292,0.98159,0.98159,0.00023964,0.018173,0,0.01,2.3972,219.8
0.31355,0.00072414,2.1316e-05,0.00026098,0.98086,0.018878,0.72414,0.93292,0.98159,0.98159,0.00023966,0.018175,0,0.01,2.3972,219.81
0.31775,0.00073384,2.1571e-05,0.0002607,0.98088,0.018857,0.73384,0.93243,0.98162,0.98162,0.00023913,0.018145,0,0.01,2.3973,220
0.31784,0.00073405,2.1577e-05,0.00026072,0.98088,0.018858,0.73405,0.93244,0.98162,0.98162,0.00023914,0.018146,0,0.01,2.3973,220.01
0.32243,0.00074465,2.1947e-05,0.000262,0.98082,0.018919,0.74465,0.93294,0.98156,0.98156,0.00024006,0.018197,0,0.01,2.3972,220.2
0.32236,0.00074447,2.1942e-05,0.00026199,0.98082,0.018919,0.74447,0.93294,0.98156,0.98156,0.00024005,0.018196,0,0.01,2.3972,220.21
0.32173,0.00074304,2.192e-05,0.0002623,0.9808,0.018936,0.74304,0.9325,0.98154,0.98154,0.00024038,0.018215,0,0.01,2.3973,220.4
0.32167,0.00074288,2.1918e-05,0.00026233,0.9808,0.018938,0.74288,0.93251,0.98154,0.98154,0.00024041,0.018217,0,0.01,2.3973,220.41
0.32218,0.00074406,2.2047e-05,0.00026399,0.98071,0.019024,0.74406,0.93251,0.98146,0.98146,0.00024194,0.018302,0,0.01,2.3972,220.6
0.32229,0.00074432,2.2054e-05,0.000264,0.98071,0.019025,0.74432,0.93249,0.98146,0.98146,0.00024194,0.018302,0,0.01,2.3973,220.61
0.31974,0.00073843,2.1806e-05,0.00026257,0.98078,0.018953,0.73843,0.93217,0.98152,0.98152,0.00024077,0.018237,0,0.01,2.3973,220.8
0.31979,0.00073854,2.1811e-05,0.0002626,0.98078,0.018955,0.73854,0.93219,0.98152,0.98152,0.00024079,0.018238,0,0.01,2.3973,220.81
0.31461,0.00072659,2.1529e-05,0.00026354,0.98073,0.019012,0.72659,0.93234,0.98145,0.98145,0.00024201,0.018307,0,0.01,2.3973,221
0.31442,0.00072614,2.1517e-05,0.00026353,0.98073,0.019011,0.72614,0.93234,0.98145,0.98145,0.00024201,0.018306,0,0.01,2.3973,221.01
0.31692,0.00073192,2.1657e-05,0.00026313,0.98075,0.018987,0.73192,0.9322,0.98148,0.98148,0.00024147,0.018276,0,0.01,2.3973,221.2
0.31684,0.00073173,2.1656e-05,0.00026318,0.98075,0.01899,0.73173,0.93219,0.98148,0.98148,0.00024153,0.018279,0,0.01,2.3973,221.21
0.31739,0.000733,2.1705e-05,0.00026342,0.98073,0.019002,0.733,0.93196,0.98147,0.98147,0.00024172,0.01829,0,0.01,2.3973,221.4
0.31749,0.00073323,2.1713e-05,0.00026346,0.98073,0.019004,0.73323,0.93196,0.98147,0.98147,0.00024175,0.018292,0,0.01,2.3973,221.41
0.31731,0.00073281,2.1826e-05,0.00026564,0.98062,0.019118,0.73281,0.93213,0.98135,0.98135,0.00024381,0.018407,0,0.01,2.3973,221.6
0.31707,0.00073226,2.1811e-05,0.00026562,0.98062,0.019117,0.73226,0.93213,0.98135,0.98135,0.00024381,0.018407,0,0.01,2.3973,221.61
0.31938,0.00073759,2.2014e-05,0.00026653,0.98057,0.019162,0.73759,0.93221,0.98131,0.98131,0.00024452,0.018446,0,0.01,2.3973,221.8
0.31941,0.00073768,2.2017e-05,0.00026655,0.98057,0.019163,0.73768,0.93221,0.98131,0.98131,0.00024453,0.018447,0,0.01,2.3973,221.81
0.31878,0.00073622,2.1908e-05,0.00026538,0.98063,0.019102,0.73622,0.93235,0.98137,0.98137,0.00024347,0.018388,0,0.01,2.3972,222
0.319,0.00073671,2.192e-05,0.00026536,0.98063,0.019101,0.73671,0.93234,0.98137,0.98137,0.00024344,0.018386,0,0.01,2.3972,222.01
0.31699,0.00073207,2.1861e-05,0.00026662,0.98056,0.01917,0.73207,0.9318,0.9813,0.9813,0.00024476,0.01846,0,0.01,2.3973,222.2
0.31696,0.00073202,2.1859e-05,0.00026662,0.98056,0.01917,0.73202,0.93181,0.9813,0.9813,0.00024476,0.01846,0,0.01,2.3973,222.21
0.31764,0.00073358,2.1878e-05,0.00026618,0.98059,0.019146,0.73358,0.93207,0.98132,0.98132,0.0002443,0.018434,0,0.01,2.3973,222.4
0.31759,0.00073346,2.1875e-05,0.00026618,0.98059,0.019146,0.73346,0.93205,0.98132,0.98132,0.0002443,0.018434,0,0.01,2.3973,222.41
0.31433,0.00072594,2.1625e-05,0.00026552,0.98062,0.019116,0.72594,0.93164,0.98134,0.98134,0.0002439,0.018412,0,0.01,2.3973,222.6
0.31443,0.00072616,2.1635e-05,0.00026559,0.98061,0.01912,0.72616,0.93164,0.98134,0.98134,0.00024396,0.018415,0,0.01,2.3973,222.61
0.31783,0.00073403,2.198e-05,0.00026774,0.9805,0.019228,0.73403,0.93203,0.98124,0.98124,0.00024576,0.018516,0,0.01,2.3973,222.8
0.31798,0.00073436,2.1989e-05,0.00026775,0.9805,0.019228,0.73436,0.93202,0.98124,0.98124,0.00024576,0.018516,0,0.01,2.3973,222.81
0.31464,0.00072664,2.1773e-05,0.00026781,0.9805,0.019236,0.72664,0.93178,0.98122,0.98122,0.00024603,0.018531,0,0.01,2.3973,223
0.3146,0.00072655,2.1771e-05,0.00026781,0.9805,0.019236,0.72655,0.93178,0.98122,0.98122,0.00024604,0.018531,0,0.01,2.3973,223.01
0.31776,0.00073385,2.2013e-05,0.00026841,0.98047,0.019263,0.73385,0.93216,0.9812,0.9812,0.0002464,0.018551,0,0.01,2.3973,223.2
0.31762,0.00073354,2.2005e-05,0.00026842,0.98047,0.019263,0.73354,0.93217,0.9812,0.9812,0.00024641,0.018552,0,0.01,2.3973,223.21
0.31976,0.00073847,2.216e-05,0.00026866,0.98046,0.019273,0.73847,0.93156,0.9812,0.9812,0.0002465,0.018557,0,0.01,2.3973,223.4
0.31946,0.00073779,2.2144e-05,0.00026869,0.98046,0.019275,0.73779,0.93156,0.98119,0.98119,0.00024655,0.01856,0,0.01,2.3973,223.41
0.31357,0.00072418,2.1741e-05,0.00026841,0.98046,0.019269,0.72418,0.93181,0.98119,0.98119,0.00024667,0.018567,0,0.01,2.3973,223.6
0.31391,0.00072496,2.1762e-05,0.00026844,0.98046,0.01927,0.72496,0.9318,0.98119,0.98119,0.00024668,0.018567,0,0.01,2.3973,223.61
0.31959,0.00073808,2.2212e-05,0.00026977,0.9804,0.019332,0.73808,0.93148,0.98114,0.98114,0.00024756,0.018616,0,0.01,2.3973,223.8
0.3195,0.00073787,2.2208e-05,0.00026979,0.9804,0.019333,0.73787,0.93148,0.98114,0.98114,0.00024758,0.018617,0,0.01,2.3973,223.81
0.31932,0.00073745,2.2197e-05,0.00026981,0.9804,0.019334,0.73745,0.93158,0.98113,0.98113,0.00024762,0.018619,0,0.01,2.3973,224
0.3193,0.00073741,2.2197e-05,0.00026982,0.9804,0.019335,0.73741,0.93158,0.98113,0.98113,0.00024763,0.01862,0,0.01,2.3973,224.01
0.32019,0.00073948,2.2243e-05,0.00026959,0.98041,0.019322,0.73948,0.93241,0.98115,0.98115,0.00024735,0.018604,0,0.01,2.3972,224.2
0.32014,0.00073936,2.2241e-05,0.00026961,0.98041,0.019323,0.73936,0.93241,0.98115,0.98115,0.00024737,0.018606,0,0.01,2.3972,224.21
0.31364,0.00072434,2.1826e-05,0.00026987,0.98039,0.019345,0.72434,0.93186,0.98111,0.98111,0.00024804,0.018643,0,0.01,2.3973,224.4
0.31373,0.00072454,2.1833e-05,0.0002699,0.98038,0.019347,0.72454,0.93186,0.98111,0.98111,0.00024807,0.018644,0,0.01,2.3973,224.41
0.31804,0.0007345,2.2173e-05,0.00027087,0.98034,0.019391,0.7345,0.93148,0.98107,0.98107,0.0002487,0.018679,0,0.01,2.3973,224.6
0.31812,0.0007347,2.2183e-05,0.00027096,0.98033,0.019396,0.7347,0.93148,0.98107,0.98107,0.00024878,0.018684,0,0.01,2.3973,224.61
0.32107,0.0007415,2.2523e-05,0.00027349,0.9802,0.019524,0.7415,0.93163,0.98094,0.98094,0.00025097,0.018805,0,0.01,2.3972,224.8
0.32096,0.00074124,2.2516e-05,0.00027349,0.9802,0.019524,0.74124,0.93163,0.98094,0.98094,0.00025097,0.018805,0,0.01,2.3972,224.81
0.32095,0.00074123,2.2509e-05,0.00027337,0.98021,0.019517,0.74123,0.93182,0.98095,0.98095,0.00025086,0.018799,0,0.01,2.3972,225
0.32093,0.00074118,2.2506e-05,0.00027334,0.98021,0.019516,0.74118,0.93181,0.98095,0.98095,0.00025084,0.018797,0,0.01,2.3972,225.01
0.31446,0.00072624,2.1995e-05,0.00027191,0.98028,0.019451,0.72624,0.9313,0.981,0.981,0.00024991,0.018746,0,0.01,2.3973,225.2
0.31445,0.00072622,2.1995e-05,0.00027191,0.98028,0.019451,0.72622,0.93129,0.981,0.981,0.00024992,0.018747,0,0.01,2.3973,225.21
0.31677,0.00073157,2.216e-05,0.00027212,0.98027,0.019458,0.73157,0.9311,0.981,0.981,0.00024996,0.018749,0,0.01,2.3973,225.4
0.31655,0.00073106,2.215e-05,0.00027216,0.98027,0.019461,0.73106,0.93111,0.981,0.981,0.00025001,0.018752,0,0.01,2.3973,225.41
0.31358,0.0007242,2.1904e-05,0.00027129,0.98031,0.01942,0.7242,0.93214,0.98103,0.98103,0.00024939,0.018718,0,0.01,2.3972,225.6
0.31361,0.00072428,2.1904e-05,0.00027126,0.98031,0.019418,0.72427,0.93214,0.98104,0.98104,0.00024935,0.018716,0,0.01,2.3972,225.61
0.317,0.0007321,2.2171e-05,0.00027201,0.98028,0.019452,0.7321,0.93133,0.98101,0.98101,0.00024984,0.018743,0,0.01,2.3973,225.8
0.31724,0.00073265,2.2188e-05,0.00027206,0.98027,0.019455,0.73265,0.93133,0.98101,0.98101,0.00024988,0.018745,0,0.01,2.3973,225.81
0.31467,0.00072673,2.2106e-05,0.00027364,0.98019,0.019541,0.72673,0.93082,0.98091,0.98091,0.00025154,0.018836,0,0.01,2.3973,226
0.31462,0.00072661,2.2102e-05,0.00027362,0.98019,0.01954,0.72661,0.93082,0.98091,0.98091,0.00025152,0.018835,0,0.01,2.3973,226.01
0.31658,0.00073113,2.2264e-05,0.00027418,0.98016,0.019566,0.73113,0.93111,0.98089,0.98089,0.00025191,0.018857,0,0.01,2.3973,226.2
0.31666,0.00073131,2.2272e-05,0.00027424,0.98016,0.019569,0.73131,0.93111,0.98089,0.98089,0.00025196,0.01886,0,0.01,2.3973,226.21
0.31601,0.00072981,2.2391e-05,0.00027713,0.98,0.01972,0.72981,0.93128,0.98073,0.98073,0.00025474,0.019013,0,0.01,2.3973,226.4
0.3159,0.00072956,2.2384e-05,0.00027712,0.98,0.01972,0.72956,0.93129,0.98073,0.98073,0.00025473,0.019012,0,0.01,2.3973,226.41
0.31365,0.00072436,2.2119e-05,0.00027508,0.98011,0.019617,0.72436,0.93139,0.98083,0.98083,0.00025296,0.018915,0,0.01,2.3973,226.6
0.31371,0.0007245,2.2124e-05,0.00027512,0.98011,0.019619,0.7245,0.93138,0.98083,0.98083,0.00025299,0.018917,0,0.01,2.3973,226.61
0.3172,0.00073256,2.2317e-05,0.00027439,0.98015,0.019576,0.73256,0.93133,0.98088,0.98088,0.00025207,0.018866,0,0.01,2.3973,226.8
0.31723,0.00073263,2.2322e-05,0.00027443,0.98015,0.019579,0.73263,0.93133,0.98088,0.98088,0.00025211,0.018868,0,0.01,2.3973,226.81
0.31716,0.00073248,2.2387e-05,0.00027566,0.98008,0.019643,0.73248,0.9312,0.98081,0.98081,0.00025328,0.018932,0,0.01,2.3973,227
0.31709,0.00073232,2.2384e-05,0.00027569,0.98008,0.019644,0.73232,0.9312,0.98081,0.98081,0.00025331,0.018934,0,0.01,2.3973,227.01
0.31492,0.00072731,2.2279e-05,0.0002764,0.98004,0.019684,0.72731,0.9309,0.98077,0.98077,0.00025413,0.018979,0,0.01,2.3973,227.2
0.31492,0.00072729,2.2276e-05,0.00027637,0.98004,0.019682,0.72729,0.9309,0.98077,0.98077,0.00025409,0.018977,0,0.01,2.3973,227.21
0.31637,0.00073066,2.2425e-05,0.00027727,0.98,0.019727,0.73066,0.93121,0.98073,0.98073,0.00025485,0.019019,0,0.01,2.3973,227.4
0.31623,0.00073032,2.2417e-05,0.00027728,0.98,0.019728,0.73032,0.9312,0.98073,0.98073,0.00025487,0.01902,0,0.01,2.3973,227.41
0.31372,0.00072454,2.2289e-05,0.00027802,0.97995,0.01977,0.72454,0.93108,0.98068,0.98068,0.00025573,0.019067,0,0.01,2.3973,227.6
0.31385,0.00072482,2.2297e-05,0.00027804,0.97995,0.01977,0.72482,0.93108,0.98068,0.98068,0.00025574,0.019068,0,0.01,2.3973,227.61
0.3144,0.00072611,2.2415e-05,0.00027949,0.97988,0.019845,0.72611,0.93071,0.9806,0.9806,0.00025707,0.019141,0,0.01,2.3973,227.8
0.31433,0.00072593,2.2414e-05,0.00027953,0.97987,0.019847,0.72593,0.93072,0.9806,0.9806,0.00025712,0.019144,0,0.01,2.3973,227.81
0.3139,0.00072494,2.2369e-05,0.00027925,0.97989,0.019833,0.72494,0.93127,0.98061,0.98061,0.00025688,0.019131,0,0.01,2.3972,228
0.31411,0.00072542,2.2384e-05,0.00027929,0.97989,0.019835,0.72542,0.93127,0.98061,0.98061,0.00025691,0.019132,0,0.01,2.3972,228.01
0.31906,0.00073686,2.2716e-05,0.00027923,0.9799,0.019825,0.73686,0.93166,0.98063,0.98063,0.00025652,0.019111,0,0.01,2.3972,228.2
0.31911,0.00073698,2.2719e-05,0.00027923,0.9799,0.019825,0.73698,0.93166,0.98063,0.98063,0.00025651,0.01911,0,0.01,2.3972,228.21
0.32089,0.00074108,2.2808e-05,0.00027868,0.97993,0.019794,0.74108,0.9314,0.98067,0.98067,0.00025588,0.019076,0,0.01,2.3972,228.4
0.32073,0.00074071,2.2799e-05,0.0002787,0.97993,0.019795,0.74071,0.93139,0.98067,0.98067,0.0002559,0.019077,0,0.01,2.3972,228.41
0.31758,0.00073344,2.262e-05,0.00027929,0.97989,0.01983,0.73344,0.93058,0.98062,0.98062,0.00025667,0.019119,0,0.01,2.3973,228.6
0.31751,0.00073327,2.2616e-05,0.0002793,0.97989,0.019831,0.73327,0.93058,0.98062,0.98062,0.00025668,0.01912,0,0.01,2.3973,228.61
0.31558,0.00072883,2.256e-05,0.00028063,0.97982,0.019902,0.72883,0.93097,0.98055,0.98055,0.00025807,0.019196,0,0.01,2.3973,228.8
0.31562,0.00072891,2.2561e-05,0.00028061,0.97982,0.019901,0.72891,0.93096,0.98055,0.98055,0.00025805,0.019195,0,0.01,2.3973,228.81
0.31657,0.0007311,2.2559e-05,0.00027942,0.97988,0.019838,0.7311,0.93097,0.98061,0.98061,0.00025686,0.01913,0,0.01,2.3973,229
0.31638,0.00073066,2.255e-05,0.00027946,0.97988,0.019841,0.73066,0.93098,0.98061,0.98061,0.00025691,0.019132,0,0.01,2.3973,229.01
0.31268,0.00072212,2.2331e-05,0.00028004,0.97984,0.019876,0.72212,0.93146,0.98057,0.98057,0.00025771,0.019176,0,0.01,2.3972,229.2
0.31282,0.00072245,2.234e-05,0.00028004,0.97984,0.019876,0.72245,0.93146,0.98057,0.98057,0.0002577,0.019176,0,0.01,2.3972,229.21
0.31648,0.0007309,2.2568e-05,0.00027969,0.97987,0.019852,0.7309,0.93103,0.9806,0.9806,0.00025712,0.019144,0,0.01,2.3973,229.4
0.31647,0.00073087,2.257e-05,0.00027974,0.97987,0.019855,0.73087,0.93102,0.9806,0.9806,0.00025716,0.019147,0,0.01,2.3973,229.41
0.31893,0.00073656,2.2782e-05,0.00028053,0.97983,0.019892,0.73656,0.93084,0.98056,0.98056,0.00025774,0.019178,0,0.01,2.3973,229.6
0.31898,0.00073667,2.2787e-05,0.00028056,0.97983,0.019894,0.73667,0.93084,0.98056,0.98056,0.00025778,0.01918,0,0.01,2.3973,229.61
0.31343,0.00072387,2.2397e-05,0.00028033,0.97983,0.01989,0.72387,0.93044,0.98055,0.98055,0.00025793,0.019189,0,0.01,2.3973,229.8
0.31345,0.00072389,2.2399e-05,0.00028033,0.97983,0.01989,0.72389,0.93044,0.98055,0.98055,0.00025793,0.019189,0,0.01,2.3973,229.81
0.31664,0.00073128,2.268e-05,0.00028148,0.97977,0.019945,0.73128,0.9307,0.9805,0.9805,0.0002588,0.019236,0,0.01,2.3973,230
0.31662,0.00073122,2.2677e-05,0.00028147,0.97977,0.019944,0.73122,0.93069,0.98051,0.98051,0.00025879,0.019236,0,0.01,2.3973,230.01
0.31278,0.00072235,2.2436e-05,0.00028184,0.97975,0.019969,0.72235,0.93115,0.98047,0.98047,0.0002594,0.019269,0,0.01,2.3972,230.2
0.31294,0.00072272,2.2447e-05,0.00028187,0.97975,0.01997,0.72272,0.93116,0.98047,0.98047,0.00025942,0.01927,0,0.01,2.3972,230.21
0.31573,0.00072917,2.2673e-05,0.0002825,0.97972,0.019999,0.72917,0.93051,0.98045,0.98045,0.00025982,0.019292,0,0.01,2.3973,230.4
0.31553,0.00072872,2.2662e-05,0.00028251,0.97972,0.02,0.72872,0.93051,0.98045,0.98045,0.00025985,0.019294,0,0.01,2.3973,230.41
0.31403,0.00072525,2.2552e-05,0.00028238,0.97972,0.019995,0.72525,0.93068,0.98045,0.98045,0.00025983,0.019292,0,0.01,2.3973,230.6
0.31419,0.00072561,2.2564e-05,0.00028243,0.97972,0.019998,0.72561,0.93068,0.98045,0.98045,0.00025986,0.019294,0,0.01,2.3973,230.61
0.31828,0.00073506,2.3043e-05,0.000286,0.97954,0.020175,0.73506,0.93083,0.98027,0.98027,0.00026296,0.019463,0,0.01,2.3972,230.8
0.31819,0.00073486,2.3037e-05,0.00028598,0.97954,0.020174,0.73485,0.93082,0.98027,0.98027,0.00026294,0.019462,0,0.01,2.3972,230.81
0.31535,0.0007283,2.2752e-05,0.00028437,0.97962,0.020096,0.7283,0.93091,0.98035,0.98035,0.00026162,0.01939,0,0.01,2.3972,231
0.31545,0.00072853,2.2759e-05,0.00028438,0.97962,0.020096,0.72853,0.9309,0.98035,0.98035,0.00026162,0.01939,0,0.01,2.3972,231.01
0.32043,0.00074003,2.3142e-05,0.00028511,0.97959,0.020126,0.74003,0.93042,0.98033,0.98033,0.00026197,0.019409,0,0.01,2.3973,231.2
0.32033,0.0007398,2.3139e-05,0.00028517,0.97959,0.02013,0.7398,0.93043,0.98033,0.98033,0.00026204,0.019413,0,0.01,2.3973,231.21
0.31772,0.00073377,2.2988e-05,0.00028569,0.97955,0.02016,0.73377,0.93032,0.98029,0.98029,0.0002627,0.019449,0,0.01,2.3973,231.4
0.3178,0.00073395,2.2992e-05,0.00028567,0.97956,0.020159,0.73395,0.93033,0.98029,0.98029,0.00026268,0.019448,0,0.01,2.3973,231.41
0.31376,0.00072462,2.2641e-05,0.00028433,0.97962,0.020096,0.72462,0.93079,0.98034,0.98034,0.00026169,0.019394,0,0.01,2.3973,231.6
0.31388,0.00072488,2.2649e-05,0.00028435,0.97962,0.020097,0.72488,0.93078,0.98034,0.98034,0.0002617,0.019395,0,0.01,2.3973,231.61
0.3149,0.00072726,2.2765e-05,0.00028518,0.97958,0.020138,0.72726,0.93084,0.9803,0.9803,0.00026241,0.019433,0,0.01,2.3972,231.8
0.31458,0.00072652,2.2745e-05,0.00028516,0.97958,0.020138,0.72652,0.93083,0.9803,0.9803,0.00026242,0.019434,0,0.01,2.3972,231.81
0.3127,0.00072217,2.2578e-05,0.00028448,0.97961,0.020106,0.72217,0.93033,0.98033,0.98033,0.00026191,0.019406,0,0.01,2.3973,232
0.31268,0.00072213,2.2577e-05,0.00028448,0.97961,0.020106,0.72213,0.93034,0.98033,0.98033,0.00026191,0.019406,0,0.01,2.3973,232.01
0.30906,0.00071377,2.2394e-05,0.00028571,0.97954,0.020174,0.71377,0.93036,0.98025,0.98025,0.00026331,0.019482,0,0.01,2.3973,232.2
0.30941,0.00071456,2.2416e-05,0.00028573,0.97954,0.020174,0.71456,0.93035,0.98025,0.98025,0.00026331,0.019482,0,0.01,2.3973,232.21
0.31457,0.00072649,2.2822e-05,0.00028662,0.9795,0.020213,0.72649,0.93033,0.98023,0.98023,0.0002638,0.019509,0,0.01,2.3973,232.4
0.31443,0.00072616,2.2815e-05,0.00028666,0.9795,0.020215,0.72616,0.93033,0.98023,0.98023,0.00026385,0.019512,0,0.01,2.3973,232.41
0.31309,0.00072306,2.2766e-05,0.00028746,0.97945,0.020258,0.72306,0.93086,0.98018,0.98018,0.0002647,0.019558,0,0.01,2.3972,232.6
0.31307,0.00072303,2.2766e-05,0.00028746,0.97945,0.020258,0.72303,0.93086,0.98018,0.98018,0.0002647,0.019558,0,0.01,2.3972,232.61
0.31906,0.00073685,2.3074e-05,0.00028558,0.97956,0.020152,0.73685,0.93086,0.9803,0.9803,0.0002625,0.019438,0,0.01,2.3972,232.8
0.3189,0.00073648,2.3065e-05,0.00028558,0.97956,0.020153,0.73648,0.93086,0.9803,0.9803,0.00026252,0.019439,0,0.01,2.3972,232.81
0.31875,0.00073614,2.308e-05,0.00028603,0.97954,0.020176,0.73614,0.93052,0.98027,0.98027,0.00026295,0.019463,0,0.01,2.3973,233
0.31898,0.00073668,2.3099e-05,0.00028613,0.97953,0.020181,0.73668,0.93052,0.98027,0.98027,0.00026303,0.019468,0,0.01,2.3973,233.01
0.3144,0.0007261,2.2891e-05,0.00028806,0.97942,0.020287,0.7261,0.93021,0.98015,0.98015,0.00026517,0.019584,0,0.01,2.3973,233.2
0.31429,0.00072583,2.2881e-05,0.00028802,0.97943,0.020285,0.72583,0.93021,0.98015,0.98015,0.00026514,0.019582,0,0.01,2.3973,233.21
0.31304,0.00072296,2.2759e-05,0.00028737,0.97946,0.020253,0.72296,0.93032,0.98018,0.98018,0.00026461,0.019553,0,0.01,2.3973,233.4
0.31305,0.00072298,2.2761e-05,0.00028738,0.97946,0.020254,0.72298,0.93031,0.98018,0.98018,0.00026462,0.019554,0,0.01,2.3973,233.41
0.31133,0.00071901,2.2716e-05,0.00028874,0.97938,0.020327,0.71901,0.93071,0.9801,0.9801,0.00026603,0.01963,0,0.01,2.3972,233.6
0.31157,0.00071957,2.2732e-05,0.00028877,0.97938,0.020328,0.71957,0.93072,0.9801,0.9801,0.00026604,0.019631,0,0.01,2.3972,233.61
0.31178,0.00072005,2.2755e-05,0.00028893,0.97938,0.020336,0.72005,0.93071,0.9801,0.9801,0.00026618,0.019638,0,0.01,2.3972,233.8
0.31161,0.00071965,2.2742e-05,0.00028889,0.97938,0.020334,0.71965,0.9307,0.9801,0.9801,0.00026615,0.019637,0,0.01,2.3972,233.81
0.31169,0.00071983,2.2682e-05,0.00028768,0.97944,0.020271,0.71983,0.93076,0.98016,0.98016,0.000265,0.019574,0,0.01,2.3972,234
