Number of active Voxels;Number of Leaves;Number of Nodes;TotalLeavesSurfaceArea;TotalActiveCellsSurfaceArea;BoundingBoxSurfaceArea;Average Num. of traversed leaves
3851;5304;5304;39450;15404;3332;11.8397
3844;5285;5285;39356;15376;3332;11.8115
3846;5299;5299;39426;15384;3332;11.8325
3843;5277;5277;39326;15372;3332;11.8025
3869;5350;5350;39794;15476;3332;11.943
3877;5368;5368;39856;15508;3332;11.9616
3887;5360;5360;39756;15548;3332;11.9316
3864;5356;5356;39772;15456;3332;11.9364
3855;5315;5315;39616;15420;3332;11.8896
3855;5313;5313;39568;15420;3332;11.8752
3859;5331;5331;39628;15436;3332;11.8932
3849;5304;5304;39498;15396;3332;11.8541
3857;5326;5326;39558;15428;3332;11.8721
3854;5323;5323;39506;15416;3332;11.8565
3846;5287;5287;39356;15384;3332;11.8115
3849;5331;5331;39756;15396;3332;11.9316
3862;5360;5360;39826;15448;3332;11.9526
3860;5373;5373;39888;15440;3332;11.9712
3877;5373;5373;39812;15508;3332;11.9484
3856;5357;5357;39808;15424;3332;11.9472
3848;5322;5322;39680;15392;3332;11.9088
3843;5315;5315;39638;15372;3332;11.8962
3852;5342;5342;39736;15408;3332;11.9256
3844;5308;5308;39580;15376;3332;11.8788
3847;5311;5311;39520;15388;3332;11.8607
3840;5307;5307;39560;15360;3332;11.8727
3849;5316;5316;39542;15396;3332;11.8673
3850;5307;5307;39464;15400;3332;11.8439
3840;5289;5289;39390;15360;3332;11.8217
3844;5334;5334;39842;15376;3332;11.9574
3865;5377;5377;39962;15460;3332;11.9934
3869;5369;5369;39884;15476;3332;11.97
3867;5362;5362;39850;15468;3332;11.9598
3855;5348;5348;39778;15420;3332;11.9382
3854;5325;5325;39708;15416;3332;11.9172
3853;5352;5352;39788;15412;3332;11.9412
3848;5341;5341;39698;15392;3332;11.9142
3851;5339;5339;39652;15404;3332;11.9004
3846;5316;5316;39596;15384;3332;11.8836
3861;5323;5323;39524;15444;3332;11.8619
3848;5304;5304;39522;15392;3332;11.8613
3846;5313;5313;39534;15384;3332;11.8649
3856;5353;5353;39906;15424;3332;11.9766
3874;5368;5368;39964;15496;3332;11.994
3873;5365;5365;39836;15492;3332;11.9556
3860;5355;5355;39940;15440;3332;11.9868
3867;5355;5355;39928;15468;3332;11.9832
3858;5341;5341;39758;15432;3332;11.9322
3855;5335;5335;39712;15420;3332;11.9184
3853;5334;5334;39710;15412;3332;11.9178
3851;5338;5338;39700;15404;3332;11.9148
3853;5329;5329;39622;15412;3332;11.8914
3854;5327;5327;39716;15416;3332;11.9196
3857;5376;5376;40046;15428;3332;12.0186
3860;5377;5377;40152;15440;3332;12.0504
3868;5390;5390;40214;15472;3332;12.069
3879;5398;5398;40150;15516;3332;12.0498
3871;5378;5378;40066;15484;3332;12.0246
3862;5385;5385;40094;15448;3332;12.033
3858;5378;5378;40066;15432;3332;12.0246
3859;5371;5371;39996;15436;3332;12.0036
3851;5345;5345;39856;15404;3332;11.9616
3852;5356;5356;39888;15408;3332;11.9712
3863;5371;5371;39962;15452;3332;11.9934
3855;5339;5339;39788;15420;3332;11.9412
3864;5422;5422;40456;15456;3332;12.1417
3877;5401;5401;40262;15508;3332;12.0834
3884;5409;5409;40248;15536;3332;12.0792
3877;5414;5414;40324;15508;3332;12.102
3857;5383;5383;40190;15428;3332;12.0618
3864;5396;5396;40254;15456;3332;12.081
3862;5409;5409;40264;15448;3332;12.084
3862;5391;5391;40176;15448;3332;12.0576
3856;5354;5354;39910;15424;3332;11.9778
3867;5397;5397;40178;15468;3332;12.0582
3863;5381;5381;40084;15452;3332;12.03
3858;5334;5334;39784;15432;3332;11.94
3866;5419;5419;40444;15464;3332;12.1381
3883;5410;5410;40290;15532;3332;12.0918
3884;5418;5418;40296;15536;3332;12.0936
3887;5415;5415;40268;15548;3332;12.0852
3867;5402;5402;40292;15468;3332;12.0924
3862;5385;5385;40202;15448;3332;12.0654
3868;5407;5407;40290;15472;3332;12.0918
3866;5404;5404;40266;15464;3332;12.0846
3862;5391;5391;40202;15448;3332;12.0654
3852;5376;5376;40108;15408;3332;12.0372
3863;5397;5397;40186;15452;3332;12.0606
3860;5365;5365;40018;15440;3332;12.0102
3864;5411;5411;40402;15456;3332;12.1255
3864;5403;5403;40370;15456;3332;12.1158
3889;5429;5429;40422;15556;3332;12.1315
3888;5434;5434;40416;15552;3332;12.1297
3881;5398;5398;40234;15524;3332;12.075
3879;5390;5390;40114;15516;3332;12.039
3874;5388;5388;40120;15496;3332;12.0408
3868;5369;5369;40008;15472;3332;12.0072
3869;5371;5371;39986;15476;3332;12.0006
3871;5377;5377;40054;15484;3332;12.021
3857;5366;5366;40032;15428;3332;12.0144
3863;5369;5369;40016;15452;3332;12.0096
3866;5360;5360;39988;15464;3332;12.0012
3867;5380;5380;40184;15468;3332;12.06
3861;5367;5367;40112;15444;3332;12.0384
3880;5396;5396;40272;15520;3332;12.0864
3889;5399;5399;40200;15556;3332;12.0648
3889;5392;5392;40148;15556;3332;12.0492
3872;5368;5368;40018;15488;3332;12.0102
3871;5369;5369;40020;15484;3332;12.0108
3867;5372;5372;40018;15468;3332;12.0102
3868;5363;5363;39952;15472;3332;11.9904
3867;5356;5356;39976;15468;3332;11.9976
3870;5378;5378;40072;15480;3332;12.0264
3871;5396;5396;40276;15484;3332;12.0876
3872;5400;5400;40370;15488;3332;12.1158
3888;5403;5403;40304;15552;3332;12.096
3896;5427;5427;40384;15584;3332;12.12
3899;5424;5424;40312;15596;3332;12.0984
3889;5376;5376;40106;15556;3332;12.0366
3884;5383;5383;40120;15536;3332;12.0408
3873;5364;5364;40022;15492;3332;12.0114
3878;5365;5365;39984;15512;3332;12
3877;5365;5365;39950;15508;3332;11.9898
3876;5366;5366;39954;15504;3332;11.991
3879;5355;5355;39912;15516;3332;11.9784
3885;5406;5406;40318;15540;3332;12.1002
3883;5405;5405;40314;15532;3332;12.099
3886;5401;5401;40294;15544;3332;12.093
3902;5433;5433;40428;15608;3332;12.1333
3895;5398;5398;40196;15580;3332;12.0636
3899;5418;5418;40310;15596;3332;12.0978
3886;5365;5365;40036;15544;3332;12.0156
3889;5393;5393;40196;15556;3332;12.0636
3878;5362;5362;40018;15512;3332;12.0102
3879;5371;5371;40014;15516;3332;12.009
3877;5369;5369;40026;15508;3332;12.0126
3881;5372;5372;39980;15524;3332;11.9988
3883;5375;5375;40006;15532;3332;12.0066
3883;5407;5407;40352;15532;3332;12.1104
3886;5408;5408;40346;15544;3332;12.1086
3889;5425;5425;40466;15556;3332;12.1447
3906;5435;5435;40452;15624;3332;12.1405
3901;5418;5418;40348;15604;3332;12.1092
3895;5413;5413;40318;15580;3332;12.1002
3895;5405;5405;40268;15580;3332;12.0852
3881;5374;5374;40102;15524;3332;12.0354
3877;5363;5363;40042;15508;3332;12.0174
3877;5379;5379;40074;15508;3332;12.027
3870;5341;5341;39940;15480;3332;11.9868
3882;5366;5366;39984;15528;3332;12
3871;5368;5368;40006;15484;3332;12.0066
3879;5402;5402;40392;15516;3332;12.1224
3883;5410;5410;40410;15532;3332;12.1279
3905;5421;5421;40420;15620;3332;12.1309
3899;5409;5409;40338;15596;3332;12.1062
3890;5395;5395;40270;15560;3332;12.0858
3887;5388;5388;40228;15548;3332;12.0732
3874;5358;5358;40050;15496;3332;12.0198
3878;5353;5353;40012;15512;3332;12.0084
3875;5371;5371;40058;15500;3332;12.0222
3872;5347;5347;39946;15488;3332;11.9886
3880;5365;5365;40000;15520;3332;12.0048
3874;5378;5378;40284;15496;3332;12.09
3880;5372;5372;40246;15520;3332;12.0786
3889;5408;5408;40444;15556;3332;12.1381
3895;5427;5427;40454;15580;3332;12.1411
3886;5388;5388;40228;15544;3332;12.0732
3884;5381;5381;40250;15536;3332;12.0798
3876;5346;5346;40018;15504;3332;12.0102
3864;5356;5356;40068;15456;3332;12.0252
3867;5358;5358;40056;15468;3332;12.0216
3866;5348;5348;39950;15464;3332;11.9898
3862;5343;5343;39978;15448;3332;11.9982
3876;5344;5344;39918;15504;3332;11.9802
3871;5395;5395;40422;15484;3332;12.1315
3871;5394;5394;40332;15484;3332;12.1044
3886;5419;5419;40452;15544;3332;12.1405
3896;5397;5397;40242;15584;3332;12.0774
3889;5410;5410;40350;15556;3332;12.1098
3881;5376;5376;40208;15524;3332;12.0672
3878;5372;5372;40118;15512;3332;12.0402
3873;5351;5351;40012;15492;3332;12.0084
3861;5342;5342;39976;15444;3332;11.9976
3864;5337;5337;39934;15456;3332;11.985
3873;5372;5372;40144;15492;3332;12.048
3868;5396;5396;40458;15472;3332;12.1423
3888;5392;5392;40352;15552;3332;12.1104
3883;5421;5421;40542;15532;3332;12.1675
3890;5424;5424;40506;15560;3332;12.1567
3900;5395;5395;40280;15600;3332;12.0888
3897;5404;5404;40364;15588;3332;12.114
3888;5383;5383;40272;15552;3332;12.0864
3884;5358;5358;40144;15536;3332;12.048
3876;5351;5351;40084;15504;3332;12.03
3874;5337;5337;39944;15496;3332;11.988
3878;5347;5347;40004;15512;3332;12.006
3881;5357;5357;40032;15524;3332;12.0144
3882;5381;5381;40380;15528;3332;12.1188
3892;5406;5406;40440;15568;3332;12.1369
3902;5407;5407;40430;15608;3332;12.1339
3914;5422;5422;40430;15656;3332;12.1339
3908;5400;5400;40358;15632;3332;12.1122
3892;5356;5356;40156;15568;3332;12.0516
3896;5380;5380;40180;15584;3332;12.0588
3885;5353;5353;40080;15540;3332;12.0288
3888;5356;5356;40120;15552;3332;12.0408
3889;5376;5376;40124;15556;3332;12.042
3886;5344;5344;40048;15544;3332;12.0192
3896;5366;5366;40112;15584;3332;12.0384
3899;5410;5410;40464;15596;3332;12.1441
3906;5413;5413;40466;15624;3332;12.1447
3910;5431;5431;40490;15640;3332;12.1519
3921;5429;5429;40478;15684;3332;12.1483
3915;5407;5407;40358;15660;3332;12.1122
3901;5384;5384;40268;15604;3332;12.0852
3896;5376;5376;40206;15584;3332;12.0666
3891;5375;5375;40202;15564;3332;12.0654
3885;5364;5364;40156;15540;3332;12.0516
3898;5386;5386;40220;15592;3332;12.0708
3888;5358;5358;40086;15552;3332;12.0306
3891;5368;5368;40132;15564;3332;12.0444
3905;5433;5433;40584;15620;3332;12.1801
3916;5437;5437;40592;15664;3332;12.1825
3910;5436;5436;40528;15640;3332;12.1633
3926;5434;5434;40508;15704;3332;12.1573
3912;5419;5419;40412;15648;3332;12.1285
3900;5413;5413;40362;15600;3332;12.1134
3909;5399;5399;40288;15636;3332;12.0912
3898;5394;5394;40266;15592;3332;12.0846
3894;5386;5386;40232;15576;3332;12.0744
3903;5395;5395;40236;15612;3332;12.0756
3898;5392;5392;40250;15592;3332;12.0798
3901;5428;5428;40582;15604;3332;12.1795
3907;5425;5425;40590;15628;3332;12.1819
3914;5448;5448;40706;15656;3332;12.2167
3925;5418;5418;40486;15700;3332;12.1507
3924;5422;5422;40506;15696;3332;12.1567
3907;5412;5412;40468;15628;3332;12.1453
3913;5421;5421;40482;15652;3332;12.1495
3912;5413;5413;40420;15648;3332;12.1309
3895;5386;5386;40344;15580;3332;12.108
3903;5414;5414;40408;15612;3332;12.1273
3904;5411;5411;40374;15616;3332;12.117
3905;5411;5411;40366;15620;3332;12.1146
3922;5426;5426;40632;15688;3332;12.1945
3919;5437;5437;40660;15676;3332;12.2029
3930;5425;5425;40446;15720;3332;12.1387
3934;5437;5437;40578;15736;3332;12.1783
3929;5411;5411;40432;15716;3332;12.1345
3912;5403;5403;40398;15648;3332;12.1242
3911;5401;5401;40380;15644;3332;12.1188
3906;5397;5397;40356;15624;3332;12.1116
3908;5398;5398;40298;15632;3332;12.0942
3905;5405;5405;40320;15620;3332;12.1008
3909;5398;5398;40290;15636;3332;12.0918
3908;5406;5406;40286;15632;3332;12.0906
3929;5426;5426;40570;15716;3332;12.1759
3918;5443;5443;40674;15672;3332;12.2071
3925;5443;5443;40650;15700;3332;12.1999
3932;5423;5423;40494;15728;3332;12.1531
3941;5435;5435;40522;15764;3332;12.1615
3927;5407;5407;40386;15708;3332;12.1206
3913;5398;5398;40380;15652;3332;12.1188
3911;5409;5409;40422;15644;3332;12.1315
3911;5399;5399;40352;15644;3332;12.1104
3907;5393;5393;40306;15628;3332;12.0966
3913;5401;5401;40330;15652;3332;12.1038
3912;5391;5391;40274;15648;3332;12.087
3921;5454;5454;40742;15684;3332;12.2275
3913;5418;5418;40514;15652;3332;12.1591
3935;5443;5443;40706;15740;3332;12.2167
3930;5447;5447;40670;15720;3332;12.2059
3927;5420;5420;40476;15708;3332;12.1477
3916;5400;5400;40348;15664;3332;12.1092
3918;5391;5391;40296;15672;3332;12.0936
3904;5363;5363;40124;15616;3332;12.042
3907;5367;5367;40116;15628;3332;12.0396
3907;5373;5373;40182;15628;3332;12.0594
3916;5397;5397;40270;15664;3332;12.0858
3913;5384;5384;40208;15652;3332;12.0672
3929;5442;5442;40664;15716;3332;12.2041
3924;5434;5434;40604;15696;3332;12.1861
3939;5460;5460;40656;15756;3332;12.2017
3934;5428;5428;40536;15736;3332;12.1657
3934;5414;5414;40444;15736;3332;12.1381
3926;5407;5407;40392;15704;3332;12.1224
3917;5405;5405;40400;15668;3332;12.1248
3914;5390;5390;40300;15656;3332;12.0948
3918;5374;5374;40172;15672;3332;12.0564
3914;5392;5392;40244;15656;3332;12.078
3918;5374;5374;40140;15672;3332;12.0468
3927;5445;5445;40732;15708;3332;12.2245
3938;5464;5464;40758;15752;3332;12.2323
3939;5449;5449;40640;15756;3332;12.1969
3951;5462;5462;40664;15804;3332;12.2041
3956;5458;5458;40638;15824;3332;12.1963
3940;5443;5443;40580;15760;3332;12.1789
3926;5398;5398;40398;15704;3332;12.1242
3931;5394;5394;40346;15724;3332;12.1086
3925;5397;5397;40354;15700;3332;12.111
3920;5392;5392;40324;15680;3332;12.102
3927;5390;5390;40302;15708;3332;12.0954
3921;5372;5372;40172;15684;3332;12.0564
3931;5445;5445;40692;15724;3332;12.2125
3931;5445;5445;40716;15724;3332;12.2197
3943;5479;5479;40812;15772;3332;12.2485
3952;5455;5455;40664;15808;3332;12.2041
3945;5460;5460;40670;15780;3332;12.2059
3935;5435;5435;40580;15740;3332;12.1789
3924;5402;5402;40402;15696;3332;12.1255
3921;5391;5391;40358;15684;3332;12.1122
3917;5383;5383;40316;15668;3332;12.0996
3920;5378;5378;40270;15680;3332;12.0858
3920;5388;5388;40312;15680;3332;12.0984
3919;5382;5382;40284;15676;3332;12.09
3933;5447;5447;40712;15732;3332;12.2185
3935;5458;5458;40790;15740;3332;12.2419
3946;5465;5465;40786;15784;3332;12.2407
3946;5447;5447;40656;15784;3332;12.2017
3937;5444;5444;40634;15748;3332;12.1951
3936;5417;5417;40458;15744;3332;12.1423
3926;5403;5403;40388;15704;3332;12.1212
3931;5427;5427;40522;15724;3332;12.1615
3925;5420;5420;40474;15700;3332;12.1471
3926;5403;5403;40382;15704;3332;12.1194
3934;5420;5420;40458;15736;3332;12.1423
3932;5436;5436;40752;15728;3332;12.2305
3948;5469;5469;40832;15792;3332;12.2545
3935;5461;5461;40822;15740;3332;12.2515
3943;5458;5458;40726;15772;3332;12.2227
3961;5466;5466;40746;15844;3332;12.2287
3940;5457;5457;40702;15760;3332;12.2155
3929;5417;5417;40526;15716;3332;12.1627
3927;5398;5398;40400;15708;3332;12.1248
3923;5413;5413;40496;15692;3332;12.1537
3927;5407;5407;40482;15708;3332;12.1495
3923;5405;5405;40466;15692;3332;12.1447
3930;5397;5397;40382;15720;3332;12.1194
3931;5438;5438;40828;15724;3332;12.2533
3940;5464;5464;40816;15760;3332;12.2497
3942;5479;5479;40890;15768;3332;12.2719
3947;5468;5468;40838;15788;3332;12.2563
3950;5446;5446;40672;15800;3332;12.2065
3936;5439;5439;40638;15744;3332;12.1963
3930;5412;5412;40498;15720;3332;12.1543
3927;5397;5397;40432;15708;3332;12.1345
3931;5411;5411;40472;15724;3332;12.1465
3927;5421;5421;40554;15708;3332;12.1711
3930;5414;5414;40506;15720;3332;12.1567
3940;5452;5452;40882;15760;3332;12.2695
3944;5472;5472;40918;15776;3332;12.2803
3952;5464;5464;40852;15808;3332;12.2605
3951;5467;5467;40826;15804;3332;12.2527
3950;5464;5464;40802;15800;3332;12.2455
3946;5446;5446;40690;15784;3332;12.2119
3938;5420;5420;40554;15752;3332;12.1711
3930;5416;5416;40518;15720;3332;12.1603
3934;5418;5418;40526;15736;3332;12.1627
3930;5414;5414;40508;15720;3332;12.1573
3928;5408;5408;40486;15712;3332;12.1507
3937;5423;5423;40532;15748;3332;12.1645
3941;5455;5455;40876;15764;3332;12.2677
3947;5476;5476;40908;15788;3332;12.2773
3953;5466;5466;40842;15812;3332;12.2575
3954;5465;5465;40810;15816;3332;12.2479
3958;5456;5456;40726;15832;3332;12.2227
3944;5435;5435;40660;15776;3332;12.2029
3937;5420;5420;40570;15748;3332;12.1759
3931;5415;5415;40540;15724;3332;12.1669
3931;5421;5421;40572;15724;3332;12.1765
3925;5426;5426;40584;15700;3332;12.1801
3934;5418;5418;40550;15736;3332;12.1699
3942;5458;5458;40906;15768;3332;12.2767
3933;5463;5463;40938;15732;3332;12.2863
3955;5477;5477;40924;15820;3332;12.2821
3954;5486;5486;40982;15816;3332;12.2995
3943;5472;5472;40880;15772;3332;12.2689
3956;5455;5455;40750;15824;3332;12.2299
3945;5448;5448;40726;15780;3332;12.2227
3941;5430;5430;40620;15764;3332;12.1909
3931;5427;5427;40606;15724;3332;12.1867
3934;5425;5425;40580;15736;3332;12.1789
3933;5423;5423;40572;15732;3332;12.1765
3943;5433;5433;40656;15772;3332;12.2017
3945;5474;5474;40970;15780;3332;12.2959
3943;5483;5483;41024;15772;3332;12.3121
3952;5492;5492;41056;15808;3332;12.3217
3958;5484;5484;40954;15832;3332;12.2911
3959;5474;5474;40832;15836;3332;12.2545
3962;5475;5475;40838;15848;3332;12.2563
3952;5438;5438;40672;15808;3332;12.2065
3946;5435;5435;40680;15784;3332;12.2089
3940;5436;5436;40674;15760;3332;12.2071
3946;5426;5426;40630;15784;3332;12.1939
3944;5427;5427;40602;15776;3332;12.1855
3948;5431;5431;40624;15792;3332;12.1921
3957;5478;5478;41028;15828;3332;12.3133
3947;5467;5467;40972;15788;3332;12.2965
3967;5500;5500;41058;15868;3332;12.3223
3963;5486;5486;41010;15852;3332;12.3079
3971;5486;5486;40968;15884;3332;12.2953
3960;5452;5452;40806;15840;3332;12.2467
3956;5443;5443;40744;15824;3332;12.2281
3948;5431;5431;40692;15792;3332;12.2125
3944;5439;5439;40716;15776;3332;12.2197
3941;5437;5437;40690;15764;3332;12.2119
3943;5434;5434;40678;15772;3332;12.2083
3952;5483;5483;41096;15808;3332;12.3337
3955;5485;5485;41060;15820;3332;12.3229
3955;5484;5484;41066;15820;3332;12.3247
3983;5510;5510;41056;15932;3332;12.3217
3969;5480;5480;40996;15876;3332;12.3037
3976;5474;5474;40866;15904;3332;12.2647
3956;5450;5450;40806;15824;3332;12.2467
3955;5451;5451;40808;15820;3332;12.2473
3949;5444;5444;40756;15796;3332;12.2317
3952;5446;5446;40752;15808;3332;12.2305
3949;5446;5446;40736;15796;3332;12.2257
3954;5447;5447;40714;15816;3332;12.2191
3960;5493;5493;41126;15840;3332;12.3427
3967;5499;5499;41140;15868;3332;12.3469
3974;5497;5497;41086;15896;3332;12.3307
3983;5498;5498;41028;15932;3332;12.3133
3978;5491;5491;41038;15912;3332;12.3163
3975;5468;5468;40904;15900;3332;12.2761
3968;5461;5461;40858;15872;3332;12.2623
3964;5452;5452;40824;15856;3332;12.2521
3954;5447;5447;40754;15816;3332;12.2311
3955;5437;5437;40736;15820;3332;12.2257
3956;5452;5452;40768;15824;3332;12.2353
3958;5427;5427;40648;15832;3332;12.1993
3976;5495;5495;41138;15904;3332;12.3463
3969;5489;5489;41086;15876;3332;12.3307
3994;5516;5516;41108;15976;3332;12.3373
3987;5503;5503;41052;15948;3332;12.3205
3980;5480;5480;40988;15920;3332;12.3013
3982;5479;5479;40948;15928;3332;12.2893
3972;5451;5451;40794;15888;3332;12.2431
3965;5448;5448;40754;15860;3332;12.2311
3973;5462;5462;40860;15892;3332;12.2629
3975;5467;5467;40836;15900;3332;12.2557
3975;5445;5445;40728;15900;3332;12.2233
3981;5513;5513;41242;15924;3332;12.3776
3982;5500;5500;41164;15928;3332;12.3541
3992;5517;5517;41218;15968;3332;12.3703
4010;5526;5526;41212;16040;3332;12.3685
4002;5512;5512;41140;16008;3332;12.3469
3997;5497;5497;41046;15988;3332;12.3187
3992;5484;5484;40984;15968;3332;12.3001
3986;5481;5481;40946;15944;3332;12.2887
3987;5507;5507;41204;15948;3332;12.3661
3983;5500;5500;41172;15932;3332;12.3565
3985;5497;5497;41146;15940;3332;12.3487
3985;5484;5484;41068;15940;3332;12.3253
3991;5533;5533;41470;15964;3332;12.446
3997;5544;5544;41532;15988;3332;12.4646
4007;5551;5551;41536;16028;3332;12.4658
4007;5568;5568;41676;16028;3332;12.5078
4007;5556;5556;41594;16028;3332;12.4832
4003;5537;5537;41474;16012;3332;12.4472
4001;5549;5549;41522;16004;3332;12.4616
3990;5529;5529;41438;15960;3332;12.4364
3985;5532;5532;41446;15940;3332;12.4388
3983;5529;5529;41428;15932;3332;12.4334
3985;5526;5526;41386;15940;3332;12.4208
3985;5547;5547;41664;15940;3332;12.5042
3996;5583;5583;41826;15984;3332;12.5528
3994;5563;5563;41716;15976;3332;12.5198
4015;5581;5581;41750;16060;3332;12.53
4011;5568;5568;41702;16044;3332;12.5156
4005;5552;5552;41612;16020;3332;12.4886
4006;5538;5538;41510;16024;3332;12.458
3990;5544;5544;41528;15960;3332;12.4634
3992;5535;5535;41488;15968;3332;12.4514
3982;5534;5534;41476;15928;3332;12.4478
3986;5531;5531;41478;15944;3332;12.4484
3979;5519;5519;41406;15916;3332;12.4268
3992;5572;5572;41792;15968;3332;12.5426
3997;5582;5582;41854;15988;3332;12.5612
4005;5593;5593;41866;16020;3332;12.5648
4017;5587;5587;41786;16068;3332;12.5408
4010;5588;5588;41820;16040;3332;12.551
4002;5571;5571;41684;16008;3332;12.5102
3999;5561;5561;41642;15996;3332;12.4976
3993;5548;5548;41572;15972;3332;12.4766
3985;5544;5544;41536;15940;3332;12.4658
3988;5544;5544;41550;15952;3332;12.47
3988;5532;5532;41470;15952;3332;12.446
3990;5575;5575;41860;15960;3332;12.563
3996;5563;5563;41756;15984;3332;12.5318
4006;5592;5592;41878;16024;3332;12.5684
4018;5601;5601;41912;16072;3332;12.5786
4006;5581;5581;41784;16024;3332;12.5402
4014;5558;5558;41598;16056;3332;12.4844
4004;5548;5548;41646;16016;3332;12.4988
3995;5556;5556;41586;15980;3332;12.4808
3983;5534;5534;41520;15932;3332;12.461
3984;5539;5539;41520;15936;3332;12.461
3985;5535;5535;41506;15940;3332;12.4568
3980;5535;5535;41530;15920;3332;12.464
3985;5571;5571;41846;15940;3332;12.5588
3996;5580;5580;41848;15984;3332;12.5594
3990;5576;5576;41826;15960;3332;12.5528
4009;5573;5573;41696;16036;3332;12.5138
4007;5575;5575;41728;16028;3332;12.5234
4002;5546;5546;41568;16008;3332;12.4754
3997;5553;5553;41586;15988;3332;12.4808
3993;5556;5556;41626;15972;3332;12.4928
3980;5534;5534;41534;15920;3332;12.4652
3982;5537;5537;41554;15928;3332;12.4712
3977;5537;5537;41548;15908;3332;12.4694
3983;5534;5534;41534;15932;3332;12.4652
3987;5580;5580;41926;15948;3332;12.5828
3991;5572;5572;41882;15964;3332;12.5696
4001;5584;5584;41866;16004;3332;12.5648
4014;5577;5577;41756;16056;3332;12.5318
4009;5583;5583;41796;16036;3332;12.5438
4008;5559;5559;41664;16032;3332;12.5042
3995;5553;5553;41708;15980;3332;12.5174
4003;5567;5567;41652;16012;3332;12.5006
3989;5550;5550;41618;15956;3332;12.4904
3994;5560;5560;41654;15976;3332;12.5012
